"ID Caso","Código DANE de Municipio","Municipio","Departamento","Año","Mes","Día","ID Persona","Sexo","Etnia","Ocupación","Calidad de la Víctima o la Baja","Tipo de Población Vulnerable","Militante Político","Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente","Descripción Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente","Situación Actual de la Víctima","Fuente de Información de la Desaparición","Edad","latitud-longitud"
"234,309","47001","SANTA MARTA","MAGDALENA","1,997","7","28","255,584","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","PERPETRADOR DEL HECHO",,"POINT (-73.88527855 11.12189436)"
"234,310","50325","MAPIRIPAN","META","1,997","7","28","255,585","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-71.93805692 3.117523361)"
"234,311","05480","MUTATA","ANTIOQUIA","1,997","7","28","255,586","HOMBRE",,"TRABAJO SIN ESPECIFICAR","CIVIL",,,,,"APARECIÓ MUERTO",,"JUVENTUD (18-28 AÑOS)","POINT (-76.46306569 7.329557848)"
"234,312","00000","SIN INFORMACION","SIN INFORMACION","1,997","7","29","255,587","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72 4)"
"234,313","20238","EL COPEY","CESAR","1,997","7","29","255,588","HOMBRE",,"OBRERO","CIVIL",,,,,"APARECIÓ MUERTO",,,"POINT (-73.962751 10.149626)"
"234,314","05837","TURBO","ANTIOQUIA","1,997","7","29","255,589","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.5740377 8.173851745)"
"234,315","13268","EL PEÑON","BOLIVAR","1,997","7","29","255,590","HOMBRE",,"EMPLEADO","CIVIL","MAESTRO O EDUCADOR",,,,"APARECIÓ MUERTO",,,"POINT (-73.91230147 8.864818786)"
"234,316","05031","AMALFI","ANTIOQUIA","1,997","6","27","255,591","HOMBRE",,"MINERO","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","PERPETRADOR DEL HECHO","ADULTEZ (29-59 AÑOS)","POINT (-74.9812393 6.977788843)"
"234,317","23350","LA APARTADA","CORDOBA","1,997","7","30","255,592","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.28816022 8.052218422)"
"234,318","23350","LA APARTADA","CORDOBA","1,997","7","30","255,593","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.28816022 8.052218422)"
"234,319","68655","SABANA DE TORRES","SANTANDER","1,997","7","30","255,594","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.57131807 7.4065422)"
"234,320","68655","SABANA DE TORRES","SANTANDER","1,997","7","30","255,595","HOMBRE",,"COMERCIANTE","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.57131807 7.4065422)"
"234,320","68655","SABANA DE TORRES","SANTANDER","1,997","7","30","255,596","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-73.57131807 7.4065422)"
"234,322","20238","EL COPEY","CESAR","1,999","7","30","255,597","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO",,,"POINT (-73.962751 10.149626)"
"234,323","81300","FORTUL","ARAUCA","1,997","7","31","255,598","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-71.79124241 6.750907234)"
"234,324","13001","CARTAGENA DE INDIAS","BOLIVAR","1,997","7","31","255,599","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.45889915 10.46343362)"
"234,325","27800","UNGUIA","CHOCO","1,997","7","31","255,600","HOMBRE","INDÍGENA","SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-77.10372723 8.117281079)"
"234,325","27800","UNGUIA","CHOCO","1,997","7","31","255,601","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-77.10372723 8.117281079)"
"234,327","27800","UNGUIA","CHOCO","1,997","7","31","255,602","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-77.10372723 8.117281079)"
"234,328","23001","MONTERIA","CORDOBA","1,997","7","31","255,603","HOMBRE",,"EMPLEADO","CIVIL","OTRA",,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.95055079 8.584698016)"
"234,329","25805","TIBACUY","CUNDINAMARCA","1,997","7","31","255,604","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-74.48667274 4.321357899)"
"234,330","68655","SABANA DE TORRES","SANTANDER","1,997","7","31","255,605","HOMBRE",,"PERSONAL DE SALUD","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.57131807 7.4065422)"
"234,338","05001","MEDELLIN","ANTIOQUIA","1,997","7","31","255,613","HOMBRE",,"CONDUCTOR/MOTORISTA","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-75.61103107 6.257590259)"
"234,339","05040","ANORI","ANTIOQUIA","1,997","7","31","255,614","HOMBRE",,"MINERO","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN",,"ADULTEZ (29-59 AÑOS)","POINT (-75.10848954 7.193110778)"
"234,341","50313","GRANADA","META","1,997","8","0","255,616","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO","FAMILIARES O COMUNIDAD",,"POINT (-73.7611547 3.441051399)"
"234,342","86885","VILLAGARZON","PUTUMAYO","1,997","8","1","255,617","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.74495447 0.911149515)"
"234,343","86320","ORITO","PUTUMAYO","1,997","8","1","255,618","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.94313923 0.673756323)"
"234,344","76109","BUENAVENTURA","VALLE DEL CAUCA","1,997","8","1","255,619","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-77.11872831 3.493340766)"
"234,345","20250","EL PASO","CESAR","1,997","8","1","255,620","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-73.73833778 9.683474681)"
"234,347","05873","VIGIA DEL FUERTE","ANTIOQUIA","1,997","8","1","255,622","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-76.69504802 6.453351334)"
"234,348","05854","VALDIVIA","ANTIOQUIA","1,997","8","1","255,623","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.40094502 7.265404213)"
"234,349","05579","PUERTO BERRIO","ANTIOQUIA","1,997","8","1","255,624","HOMBRE",,"TRABAJO SIN ESPECIFICAR","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-74.5287421 6.481922267)"
"234,350","05490","NECOCLI","ANTIOQUIA","1,997","8","1","255,625","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.67699588 8.493728551)"
"234,351","05480","MUTATA","ANTIOQUIA","1,997","8","1","255,626","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.46306569 7.329557848)"
"234,351","05480","MUTATA","ANTIOQUIA","1,997","8","1","255,627","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.46306569 7.329557848)"
"234,353","05001","MEDELLIN","ANTIOQUIA","1,997","8","1","255,628","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.61103107 6.257590259)"
"234,354","05361","ITUANGO","ANTIOQUIA","1,997","8","1","255,629","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"DESAPARECIDO",,"PERSONA MAYOR (60 AÑOS O MAS)","POINT (-75.72230038 7.28672155)"
"234,354","05361","ITUANGO","ANTIOQUIA","1,997","8","1","255,630","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","FAMILIARES O COMUNIDAD","ADULTEZ (29-59 AÑOS)","POINT (-75.72230038 7.28672155)"
"234,356","68001","BUCARAMANGA","SANTANDER","1,997","8","1","255,631","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-73.132582 7.116381)"
"234,357","05079","BARBOSA","ANTIOQUIA","1,997","8","1","255,632","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.32924085 6.443417935)"
"234,358","50568","PUERTO GAITAN","META","1,997","8","1","255,633","HOMBRE",,"PARAMILITAR","COMBATIENTE",,,"GRUPO PARAMILITAR","AUTODEFENSAS CAMPESINAS DE META Y VICHADA","SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN",,"JUVENTUD (18-28 AÑOS)","POINT (-71.63157428 4.005034467)"
"234,359","20001","VALLEDUPAR","CESAR","1,997","8","1","255,634","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-73.71477154 10.26700481)"
"234,362","05001","MEDELLIN","ANTIOQUIA","1,997","8","1","255,637","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-75.61103107 6.257590259)"
"234,363","17001","MANIZALES","CALDAS","1,997","8","1","255,638","HOMBRE",,"CONDUCTOR/MOTORISTA","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","PERPETRADOR DEL HECHO","ADULTEZ (29-59 AÑOS)","POINT (-75.50727881 5.08343301)"
"234,364","54810","TIBU","NORTE DE SANTANDER","1,997","8","1","255,639","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO","FAMILIARES O COMUNIDAD","ADULTEZ (29-59 AÑOS)","POINT (-72.89972106 8.998278492)"
"234,365","50270","EL DORADO","META","1,997","8","1","255,640","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","FAMILIARES O COMUNIDAD","JUVENTUD (18-28 AÑOS)","POINT (-73.83161892 3.706969785)"
"234,366","05483","NARIÑO","ANTIOQUIA","1,997","8","1","255,641","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.19457019 5.581275312)"
"234,367","05861","VENECIA","ANTIOQUIA","1,997","8","1","255,642","HOMBRE",,"ECONOMÍA INFORMAL","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.83885595 5.970834991)"
"234,368","13657","SAN JUAN NEPOMUCENO","BOLIVAR","1,997","8","2","255,643","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-75.06571959 9.967957823)"
"234,369","66001","PEREIRA","RISARALDA","1,997","8","2","255,644","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.79579093 4.803662773)"
"234,370","08001","BARRANQUILLA","ATLANTICO","1,997","8","2","255,645","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-74.82771544 10.98152051)"
"234,370","08001","BARRANQUILLA","ATLANTICO","1,997","8","2","255,646","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-74.82771544 10.98152051)"
"234,372","05604","REMEDIOS","ANTIOQUIA","1,997","8","2","255,647","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO","FAMILIARES O COMUNIDAD",,"POINT (-74.55865652 6.997267375)"
"234,374","18150","CARTAGENA DEL CHAIRA","CAQUETA","1,997","8","2","255,649","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-74.27235499 0.647693081)"
"234,374","18150","CARTAGENA DEL CHAIRA","CAQUETA","1,997","8","2","255,650","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-74.27235499 0.647693081)"
"234,378","05234","DABEIBA","ANTIOQUIA","1,997","8","2","255,653","HOMBRE","INDÍGENA","SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.31426328 6.992243782)"
"234,378","05234","DABEIBA","ANTIOQUIA","1,997","8","2","255,655","HOMBRE","INDÍGENA","SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.31426328 6.992243782)"
"234,378","05234","DABEIBA","ANTIOQUIA","1,997","8","2","255,656","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.31426328 6.992243782)"
"234,383","23807","TIERRALTA","CORDOBA","1,997","8","3","255,658","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-76.16846678 7.813896829)"
"234,384","17380","LA DORADA","CALDAS","1,997","8","3","255,659","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","FAMILIARES O COMUNIDAD","ADULTEZ (29-59 AÑOS)","POINT (-74.72114262 5.410515691)"
"234,385","05234","DABEIBA","ANTIOQUIA","1,997","8","4","255,660","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-76.31426328 6.992243782)"
"234,387","50325","MAPIRIPAN","META","1,997","8","4","255,662","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-71.93805692 3.117523361)"
"234,388","27615","RIOSUCIO","CHOCO","1,997","8","4","255,663","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-77.35636 7.375606)"
"234,389","05579","PUERTO BERRIO","ANTIOQUIA","1,997","8","4","255,664","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","FAMILIARES O COMUNIDAD","ADOLESCENCIA (12-17 AÑOS)","POINT (-74.5287421 6.481922267)"
"234,390","05490","NECOCLI","ANTIOQUIA","1,997","8","5","255,665","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-76.67699588 8.493728551)"
"234,392","50590","PUERTO RICO","META","1,997","8","5","255,667","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.13780171 2.758083657)"
"234,394","47001","SANTA MARTA","MAGDALENA","1,997","8","5","255,669","HOMBRE",,"CAMPESINO","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-73.83616161 11.24746236)"
"234,395","23807","TIERRALTA","CORDOBA","1,997","8","5","255,670","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-76.16846678 7.813896829)"
"234,397","23466","MONTELIBANO","CORDOBA","1,997","8","6","255,672","HOMBRE",,"OTRA","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.87585204 7.812395551)"
"234,398","05361","ITUANGO","ANTIOQUIA","1,997","8","6","255,673","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"PERSONA MAYOR (60 AÑOS O MAS)","POINT (-75.67842277 7.341549718)"
"234,401","05147","CAREPA","ANTIOQUIA","1,997","8","7","255,676","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.64374657 7.757967437)"
"234,402","05234","DABEIBA","ANTIOQUIA","1,997","8","7","255,677","HOMBRE",,"CAMPESINO","CIVIL","MILITANTE POLÍTICO","UNIÓN PATRIÓTICA",,,"DESAPARECIDO",,,"POINT (-76.31426328 6.992243782)"
"234,403","05837","TURBO","ANTIOQUIA","1,997","8","7","255,678","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.5740377 8.173851745)"
"234,406","18756","SOLANO","CAQUETA","1,997","8","7","255,681","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72.32036402 0.096131862)"
"234,407","95200","MIRAFLORES","GUAVIARE","1,997","8","7","255,682","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","FAMILIARES O COMUNIDAD","INFANCIA (6-11 AÑOS)","POINT (-72.0181095 1.363974932)"
"234,408","05790","TARAZA","ANTIOQUIA","1,997","8","17","255,683","HOMBRE",,"DESEMPLEADO","CIVIL",,,,,"DESAPARECIDO","ENTIDAD PÚBLICA",,"POINT (-75.52280534 7.64124088)"
"234,409","05001","MEDELLIN","ANTIOQUIA","1,997","8","7","255,684","HOMBRE",,"ECONOMÍA INFORMAL","CIVIL",,,,,"DESAPARECIDO",,"ADOLESCENCIA (12-17 AÑOS)","POINT (-75.61103107 6.257590259)"
"234,410","05480","MUTATA","ANTIOQUIA","1,997","8","7","255,685","HOMBRE",,"FUNCIONARIO PÚBLICO","CIVIL","CONCEJAL","UNIÓN PATRIÓTICA",,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-76.46306569 7.329557848)"
"234,412","05792","TARSO","ANTIOQUIA","1,997","8","8","255,687","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.82871144 5.871064557)"
"234,413","17614","RIOSUCIO","CALDAS","1,997","8","8","255,688","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.75220499 5.442275418)"
"234,414","27150","CARMEN DEL DARIEN","CHOCO","1,997","8","8","255,689","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.97423016 7.033646541)"
"234,415","13655","SAN JACINTO DEL CAUCA","BOLIVAR","1,997","8","8","255,690","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-74.75082 8.212463202)"
"234,416","05480","MUTATA","ANTIOQUIA","1,997","8","8","255,691","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-76.55666008 7.277827327)"
"234,417","05045","APARTADO","ANTIOQUIA","1,997","8","8","255,692","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-76.58236264 7.86047815)"
"234,418","05579","PUERTO BERRIO","ANTIOQUIA","1,997","8","9","255,693","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-74.5287421 6.481922267)"
"234,419","05234","DABEIBA","ANTIOQUIA","1,997","8","9","255,694","HOMBRE",,"CAMPESINO","CIVIL","MILITANTE POLÍTICO","UNIÓN PATRIÓTICA",,,"DESAPARECIDO",,,"POINT (-76.31426328 6.992243782)"
"234,423","05579","PUERTO BERRIO","ANTIOQUIA","1,997","8","9","255,698","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-74.5287421 6.481922267)"
"234,424","41668","SAN AGUSTIN","HUILA","1,997","8","9","255,699","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"PERSONA MAYOR (60 AÑOS O MAS)","POINT (-76.42405016 1.920287144)"
"234,426","17174","CHINCHINA","CALDAS","1,997","8","10","255,701","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","FAMILIARES O COMUNIDAD","ADULTEZ (29-59 AÑOS)","POINT (-75.65954686 4.974340569)"
"234,427","23855","VALENCIA","CORDOBA","1,997","8","10","255,702","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO","ENTIDAD PÚBLICA","JUVENTUD (18-28 AÑOS)","POINT (-76.2213286 8.219904128)"
"234,429","54810","TIBU","NORTE DE SANTANDER","1,997","8","10","255,704","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","FAMILIARES O COMUNIDAD","JUVENTUD (18-28 AÑOS)","POINT (-72.89972106 8.998278492)"
"234,430","50577","PUERTO LLERAS","META","1,997","8","10","255,705","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"DESAPARECIDO",,"ADOLESCENCIA (12-17 AÑOS)","POINT (-73.23671436 3.193092925)"
"234,430","50577","PUERTO LLERAS","META","1,997","8","10","255,706","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"APARECIÓ VIVO",,"ADOLESCENCIA (12-17 AÑOS)","POINT (-73.23671436 3.193092925)"
"234,433","66687","SANTUARIO","RISARALDA","1,997","8","10","255,708","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.02286946 5.076100313)"
"234,435","23570","PUEBLO NUEVO","CORDOBA","1,997","8","11","255,710","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.40516154 8.481339568)"
"234,437","13244","EL CARMEN DE BOLIVAR","BOLIVAR","1,997","8","11","255,700","HOMBRE",,"CAMPESINO","CIVIL","LÍDER COMUNITARIO",,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.21741028 9.766389901)"
"234,437","13244","EL CARMEN DE BOLIVAR","BOLIVAR","1,997","8","11","255,712","MUJER",,"COMERCIANTE","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.21741028 9.766389901)"
"234,437","13244","EL CARMEN DE BOLIVAR","BOLIVAR","1,997","8","11","255,713","HOMBRE",,"CONDUCTOR/MOTORISTA","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.21741028 9.766389901)"
"234,437","13244","EL CARMEN DE BOLIVAR","BOLIVAR","1,997","8","11","567,689","SIN INFORMACION",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.21741028 9.766389901)"
"234,437","13244","EL CARMEN DE BOLIVAR","BOLIVAR","1,997","8","11","567,690","SIN INFORMACION",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.21741028 9.766389901)"
"234,439","47170","CHIVOLO","MAGDALENA","1,997","8","24","255,714","HOMBRE",,"CAMPESINO","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-74.50532417 10.02282593)"
"234,440","05120","CACERES","ANTIOQUIA","1,997","8","12","255,715","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADOLESCENCIA (12-17 AÑOS)","POINT (-75.22369744 7.665155105)"
"234,441","05234","DABEIBA","ANTIOQUIA","1,997","6","12","255,716","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.31426328 6.992243782)"
"234,443","05837","TURBO","ANTIOQUIA","1,997","8","12","255,718","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.5740377 8.173851745)"
"234,444","85440","VILLANUEVA","CASANARE","1,997","8","12","255,719","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72.82314281 4.528307719)"
"234,449","68575","PUERTO WILCHES","SANTANDER","1,997","7","12","255,724","HOMBRE",,"OBRERO","CIVIL","SINDICALISTA","UNIÓN PATRIÓTICA",,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-73.78544308 7.246217119)"
"234,450","20400","LA JAGUA DE IBIRICO","CESAR","1,997","8","12","255,725","HOMBRE",,"CAMPESINO","CIVIL",,,,,"APARECIÓ MUERTO","ENTIDAD PÚBLICA","ADULTEZ (29-59 AÑOS)","POINT (-73.32249338 9.52099808)"
"234,451","05147","CAREPA","ANTIOQUIA","1,997","8","12","255,726","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-76.64374657 7.757967437)"
"234,452","20400","LA JAGUA DE IBIRICO","CESAR","1,997","8","12","255,727","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-73.32249338 9.52099808)"
"234,460","85440","VILLANUEVA","CASANARE","1,997","8","13","255,735","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72.82314281 4.528307719)"
"234,461","05051","ARBOLETES","ANTIOQUIA","1,997","8","13","255,736","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.41478317 8.611395262)"
"234,465","05480","MUTATA","ANTIOQUIA","1,997","8","14","255,740","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.46306569 7.329557848)"
"234,469","86568","PUERTO ASIS","PUTUMAYO","1,997","8","14","255,744","HOMBRE",,"CAMPESINO","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-76.52158203 0.433884539)"
"234,471","05480","MUTATA","ANTIOQUIA","1,997","8","14","255,746","HOMBRE",,"CAMPESINO","CIVIL",,,,,"APARECIÓ MUERTO",,"JUVENTUD (18-28 AÑOS)","POINT (-76.46306569 7.329557848)"
"234,472","86001","MOCOA","PUTUMAYO","1,997","8","15","255,747","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.66584349 1.26070915)"
"234,473","47001","SANTA MARTA","MAGDALENA","1,997","8","15","255,748","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.88527855 11.12189436)"
"234,480","05001","MEDELLIN","ANTIOQUIA","1,997","8","15","255,755","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO","ENTIDAD PÚBLICA",,"POINT (-75.61103107 6.257590259)"
"234,481","47660","SABANAS DE SAN ANGEL","MAGDALENA","1,997","8","15","255,756","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-74.2644392 10.10533028)"
